0.063387,11.346
0.077201,12.222
0.20343,6.2117
0.074189,12.017
0.097787,11.36
0.059091,13.709
0.14983,4.0912
0.20202,4.326
0.049824,17.087
0.15723,7.6198
0.064048,20.407
0.076426,5.4846
0.07411,7.8856
0.21427,5.5844
0.061472,3.7184
0.34214,1.9327
0.049349,14.811
0.073164,9.2937
0.16559,5.4766
0.18972,4.0522
0.099283,7.3406
0.26139,2.421
0.34787,2.4245
0.055204,6.7111
0.27991,4.8437
0.065887,4.4253
0.1085,5.3586
0.042824,3.7148
