0.07505,21.606,0.27812,0.047023
0.087134,21.371,0.32329,0.025023
0.12856,17.074,0.66032,0.098176
0.10489,17.252,0.8428,0.083133
0.13093,16.836,0.47492,0.046026
0.072781,30.424,0.26959,-0.010928
0.14106,12.818,0.30897,-0.0092463
0.15366,11.029,0.03342,0.052203
0.061782,28.16,0.51178,0.029079
0.11349,16.048,-0.15731,0.032049
0.066291,42.531,0.42684,0.0055894
0.05913,17.179,0.83365,0.086851
0.06435,29.026,0.34093,0.044908
0.22042,15.226,0.93615,0.025455
0.045204,15.58,1.2787,0.084262
0.098574,9.6656,0.33471,0.03694
0.05119,26.368,-0.18265,0.053974
0.080533,21.845,-0.44473,0.020821
0.31946,9.7842,-0.9792,-0.043301
0.17439,9.5122,0.72661,0.033343
0.065112,17.888,0.39942,0.053053
0.28643,5.7294,0.72798,0.05628
0.5639,4.2552,0.044446,0.0023473
0.056115,21.659,1.1196,0.079167
0.32276,12.269,-0.79972,0.029181
0.032188,13.183,1.6586,0.069216
0.10456,18.433,0.4369,-0.014677
0.041468,11.986,0.8775,0.06775
