0.10114,13.654
0.11359,18.012
0.20582,13.583
0.090082,19.238
0.12014,20.935
0.091497,15.692
0.10481,8.1944
0.17392,9.6829
0.10033,18.862
0.18999,15.356
0.13329,19.756
0.087613,8.4113
0.10441,9.0424
0.15298,13.026
0.06163,6.2535
0.32356,4.4254
0.086254,20.584
0.11139,11.074
0.1258,11.181
0.15736,9.2795
0.18639,10.282
0.14808,5.8902
0.10339,11.542
0.071423,8.3053
0.22208,9.8276
0.072162,7.5966
0.099002,9.3584
0.051005,6.5158
