0.083224,17.057,0.38002,0.081492
0.11104,18.96,0.42541,-0.017486
0.20555,15.036,0.28165,0.090137
0.11555,16.962,1.0366,0.085185
0.12919,19.787,0.38629,0.012854
0.094377,17.394,0.62356,0.063275
0.066999,11.985,0.09315,0.057465
0.13037,12.114,0.027603,-0.020951
0.1285,16.614,0.98965,0.055156
0.2026,15.172,-0.24098,-0.035903
0.13382,19.776,0.31567,0.0012766
0.062583,14.132,0.32488,0.10811
0.076509,11.923,0.31425,0.055015
0.15379,15.052,0.592,0.068404
0.040409,11.55,0.36173,0.080834
0.092077,10.297,0.21232,-0.016752
0.08867,22.172,0.73445,0.023678
0.085412,14.938,-0.14895,0.066745
0.15409,11.331,-1.0391,-0.028469
0.14568,10.81,0.80238,0.0041374
0.15769,14.916,0.95935,0.1451
0.045979,15.088,0.83714,0.12378
0.090862,13.445,-0.30722,0.020579
0.051523,13.123,0.63507,0.088726
0.21709,10.499,-0.40134,0.03575
0.053738,12.884,1.3101,0.076567
0.080493,11.655,0.81069,0.055613
0.027133,11.954,1.0249,0.092431
