0.33432,6.2235,0.6043,0.02476
0.47459,3.0394,0.89004,0.060622
0.077527,20.665,0.33749,0.063379
0.095749,21.18,0.36677,0.014783
0.24559,13.556,0.49905,0.12301
0.15137,14.603,1.0259,0.10662
0.13399,18.417,0.42958,0.030806
0.069015,25.221,0.43126,0.019879
0.17485,7.7547,0.14619,0.03716
0.21529,8.5662,-0.0030662,0.028413
0.074188,27.061,0.76521,0.033979
0.20117,12.596,-0.20542,0.016457
0.082273,32.795,0.35585,0.011487
0.12684,9.7514,0.55093,0.1655
0.083245,15.734,0.30266,0.054976
0.22142,13.507,0.75542,0.05824
0.11395,6.365,0.73699,0.17484
0.34481,3.9466,0.21947,0.030529
0.052195,30.478,0.25338,0.031777
0.088701,17.025,-0.31072,0.047409
0.3914,6.6272,-1.2632,0.016823
0.2592,7.2398,0.8009,0.031275
0.12398,14.648,0.63501,0.099906
0.063971,7.8441,0.39893,0.14938
0.14717,7.7716,1.5338,0.14724
0.39227,4.3813,0.81702,0.25003
0.42876,4.432,-0.16104,0.03519
0.076871,12.267,0.86494,0.11656
0.34642,9.1589,-0.66412,0.03678
0.064907,10.949,1.4847,0.10024
0.12945,4.6544,0.36412,0.20805
0.26433,5.8691,0.67544,0.036823
0.049882,7.4981,0.97388,0.141
