0.079325,20.463
0.091578,19.434
0.16069,13.164
0.12388,16.142
0.11363,17.533
0.08398,25.492
0.15531,11.531
0.1753,9.646
0.063197,23.595
0.11631,16.205
0.074344,36.751
0.079547,14.264
0.076995,21.776
0.23711,12.151
0.070566,11.179
0.085858,10.861
0.063044,18.213
0.081204,21.551
0.20174,13.014
0.14129,10.273
0.075979,16.074
0.1645,9.9251
0.52115,4.5341
0.070409,17.515
0.27567,12.284
0.068419,10.648
0.10443,18.14
0.046527,9.4314
