0.32451,6.3129,0.61503,-0.0088618
0.44188,3.0123,0.89993,0.046309
0.098827,16.052,0.37787,0.085433
0.090236,21.993,0.37438,0.0065575
0.23908,12.11,0.51576,0.13178
0.15479,13.348,1.0425,0.11853
0.13059,18.272,0.43684,0.027729
0.067842,25.171,0.44633,0.016939
0.17284,7.5331,0.15663,0.034486
0.21228,8.3507,0.019917,0.010227
0.073271,26.567,0.77368,0.032356
0.19502,12.755,-0.20037,0.0016455
0.074127,36.113,0.37467,0.0002668
0.081419,11.545,0.57353,0.13729
0.08993,13.951,0.32853,0.063793
0.21836,12.541,0.78762,0.044211
0.072546,7.9683,0.76437,0.13437
0.33429,3.928,0.23157,0.010237
0.063186,25.091,0.27212,0.042504
0.10541,14.089,-0.28942,0.06644
0.36834,6.9638,-1.2498,-0.034416
0.25836,7.0828,0.81525,0.02724
0.13128,12.593,0.65494,0.11325
0.052733,8.2484,0.432,0.13546
0.15084,7.158,1.559,0.14598
0.33113,4.2132,0.86624,0.23327
0.42153,4.3208,-0.15129,0.018377
0.077924,11.226,0.88865,0.13146
0.34437,8.8027,-0.66735,0.056593
0.082898,8.8437,1.5223,0.1274
0.056805,7.1866,0.39026,0.1301
0.23407,6.1933,0.6771,0.018146
0.042093,8.2402,0.97967,0.12603
